"","gamma_val","model_type","R0","omega_val","omega_m_val","kappa_val","rho_val","epsilon_val","mu_val","mj_val","m_val","delta_t","c","s","phi","c_v","s_v","phi_v","zeta","disp","d","loglik","loglik.se"
"383",3.52173913043478,2,29.6921952495642,21.6930344502848,0.801,5000,0,0,1.37,0.501,0.191,365,12.4767007019124,116.643962295809,7.179,1,268.439424575558,2.83330077966576,0.781083032160543,23.260303079227,0.785039855101354,-58.7224856589859,0.0152139404020008
"384",10.304347826087,2,66.2437868720161,8.65215247198729,0.801,5000,0,0,1.37,0.501,0.191,365,9.31522365605573,167.466924071419,7.179,1,517.462948621809,3.04313003547866,0.487179792903275,315.108097133115,8.654538809425,-58.7407138366812,0.0901796768585027
"385",3.52173913043478,2,31.7472357720494,14.8541892788448,0.801,5000,0,0,1.37,0.501,0.191,365,10.9271543634034,181.997109297217,7.179,1,126.982363275604,2.77496383770792,0.915996769038047,18.2941049512464,0.675655884305391,-58.7456524017838,0.0158901537735153
"386",12.3913043478261,2,33.9866851219582,14.7289280283581,0.801,5000,0,0,1.37,0.501,0.191,365,8.34887170347609,52.4684779682106,7.179,1,757.958812788605,3.0493745838518,0.372310134271122,136.478223002089,10.5787083092583,-58.7587263437763,0.0583711815467348
"387",12.9130434782609,2,33.8607866944837,8.11305136775208,0.801,5000,0,0,1.37,0.501,0.191,365,16.5856042239131,216.179060419543,7.179,1,328.844516457881,3.10091516680732,0.361896104051995,269.753389848491,11.7078599159149,-58.7592730985056,0.0900430227505545
"388",12,2,44.0321636525752,8.67702421161738,0.801,5000,0,0,1.37,0.501,0.191,365,16.4037716416054,272.96319053678,7.179,1,358.523563109838,3.09105963149818,0.372501969067105,419.442032489423,10.6265336414261,-58.7597988977006,0.112247073039556
"389",10.3333333333333,2,28.4395369610024,10.6190878993242,0.801,5000,0,0,1.37,0.501,0.191,365,14.6558849992544,98.1259806853663,7.179,1,331.719440940717,3.03774631108685,0.834622626557106,364.870326584668,3.48026127109663,-58.7608306676219,0.0483518062125819
"390",11.4444444444444,2,54.9455077943613,10.1911425885788,0.801,5000,0,0,1.37,0.501,0.191,365,11.0281911143358,177.407805052033,7.179,1,671.39146655108,3.07160450465443,0.506011075945483,259.096818254285,9.00338367277722,-58.7632425782342,0.0899723763699968
"391",7.17391304347826,2,43.1657263666816,11.9218031801698,0.801,5000,0,0,1.37,0.501,0.191,365,13.5853837034685,240.903796246668,7.179,1,532.649105085886,2.89966410414367,0.311696816433936,65.9480846227359,7.82168524950221,-58.763722705839,0.0177426201929298
"392",14.4782608695652,2,23.9001880186207,10.1942367596422,0.801,5000,0,0,1.37,0.501,0.191,365,12.7364281051673,76.1586476101822,7.179,1,419.758242856641,3.13054405666179,0.309812522003204,130.243193675458,13.3114525137172,-58.7701163875402,0.137350945658655
"393",13.4347826086957,2,30.1677006618214,14.4772217868438,0.801,5000,0,0,1.37,0.501,0.191,365,10.8568485186827,78.3719061351177,7.179,1,772.546869251214,3.08789675255825,0.404098497109422,129.167333414653,10.381726195264,-58.7719738667496,0.0376436255025591
"394",13.4347826086957,2,37.3214431445213,5.87737010952782,0.801,5000,0,0,1.37,0.501,0.191,365,9.79355699860177,86.4180062143536,7.179,1,244.282543130799,3.11748660187276,0.747763176227093,600.399574028635,6.11064768926877,-58.7738149012481,0.150639862322853
"395",3.52173913043478,2,18.1466213325068,13.1574684546837,0.801,5000,0,0,1.37,0.501,0.191,365,12.0999583723151,148.98538439272,7.179,1,24.4886701328162,2.75848317464084,0.183090577067878,16.3711213735474,2.52705512982059,-58.7808053781128,0.00801003924777381
"396",10.304347826087,2,74.8434349661163,13.4624141037209,0.801,5000,0,0,1.37,0.501,0.191,365,19.016618020606,72.7112222718146,7.179,1,294.264030324491,3.18591501398832,0.730961958624076,160.221675675271,2.85815849726988,-58.7860896172202,0.017505369692822
"397",12.3913043478261,2,40.0298428202334,8.56218329842754,0.801,5000,0,0,1.37,0.501,0.191,365,14.046242057151,177.553270742878,7.179,1,389.218095317955,3.10147035932922,0.468170100455295,401.188957627247,8.73513043089128,-58.7881642567577,0.0430285019201705
"398",12,2,35.9843168188724,12.5454657965672,0.801,5000,0,0,1.37,0.501,0.191,365,10.8670381231286,96.7748893034583,7.179,1,602.869560731382,3.06749120598165,0.333392444010145,224.099970622559,11.7137278836611,-58.794128460082,0.037465152934275
"399",11.3478260869565,2,69.4102351978994,6.83935882424837,0.801,5000,0,0,1.37,0.501,0.191,365,7.91023509979006,137.273226235882,7.179,1,439.17258479754,3.04282215372095,0.506764012776187,1538.4335473776,9.6954499729227,-58.7996553353228,0.143812638717835
"400",3.52173913043478,2,42.8991072644013,6.74081234397384,0.801,5000,0,0,1.37,0.501,0.191,365,7.64883258576362,151.389103883755,7.179,1,53.0341724397339,2.76577996463253,0.487341380379929,16.9025324493142,1.66907832364335,-58.800227626864,0.0140469628341724
"401",7,2,25.4554380891265,16.9021085490581,0.801,5000,0,0,1.37,0.501,0.191,365,15.3513415539895,109.96169770568,7.179,1,522.12126793319,2.89401264607474,0.931716695623304,60.7963795367561,1.94597024959483,-58.8125629973212,0.031500996652798
"402",11.3478260869565,2,62.8335572077132,7.03082031404742,0.801,5000,0,0,1.37,0.501,0.191,365,14.4515303015361,377.462884519669,7.179,1,384.466557564617,3.11257695876458,0.668937998540898,319.611161129483,6.60465003379442,-58.8145642234751,0.132914918707843
"403",11.3478260869565,2,60.3563284916407,5.46728234950809,0.801,5000,0,0,1.37,0.501,0.191,365,7.96632579717161,117.309024281966,7.179,1,265.884917585522,3.1062511111008,0.513591887068981,778.39555220512,9.05054293326062,-58.816772208168,0.0612155243393859
"404",11.3478260869565,2,98.6592082507534,6.54081334566936,0.801,5000,0,0,1.37,0.501,0.191,365,6.60079708147517,139.674885780538,7.179,1,460.009356263285,3.1250996577329,0.726733811692351,138.815417298606,7.24080649612419,-58.8284398497376,0.0652616519637682
"405",12.3913043478261,2,64.4878246332949,4.90012439138447,0.801,5000,0,0,1.37,0.501,0.191,365,9.97317536314871,181.637046975243,7.179,1,253.575723108952,3.12456322097063,0.44676768862123,443.03963444724,11.6968456294336,-58.8386995067348,0.13965046472055
"406",12.9130434782609,2,33.6214733071896,10.1593792274128,0.801,5000,0,0,1.37,0.501,0.191,365,12.8722769740626,123.467157164297,7.179,1,430.993909251588,3.11588409239573,0.586001816729885,128.600384534413,6.83271105927547,-58.8389277543826,0.0726250218199678
"407",10.304347826087,2,30.2888895992472,10.6087128442836,0.801,5000,0,0,1.37,0.501,0.191,365,20.1964712791094,225.587270086393,7.179,1,384.117803347644,3.00962594253594,0.552040556981581,250.570019912089,5.58033397618259,-58.8389381978987,0.0732823277503695
"408",3.52173913043478,2,94.165288956158,4.08384423246341,0.801,5000,0,0,1.37,0.501,0.191,365,5.835078032753,263.840500390175,7.179,1,43.0873359542953,2.82547593226675,0.28272897622776,19.043691426416,3.74224188299992,-58.8523045948154,0.0156584354115952
"409",3,2,22.1170259551878,28.0401810537539,0.801,5000,0,0,1.37,0.501,0.191,365,7.63090563526539,157.479256986436,7.179,1,84.3828075266747,2.72385299261094,0.904813158319442,17.0485911438365,0.371753372727845,-58.8523192388745,0.0119694542717354
"410",10.8260869565217,2,63.8515919204036,5.67155061829071,0.801,5000,0,0,1.37,0.501,0.191,365,6.58429494072815,77.7804341558848,7.179,1,264.799220976128,3.11532082124623,0.428268547804167,704.5331473818,9.82309220925426,-58.8650146930824,0.105281250109876
"411",11.3478260869565,2,59.2330742002654,9.57207716775835,0.801,5000,0,0,1.37,0.501,0.191,365,10.6310631320684,159.365134060061,7.179,1,504.567254133784,3.09071040595033,0.750406943669663,257.050490652372,5.53669257677669,-58.8759885013588,0.0736571075482226
"412",4.56521739130435,2,61.6239046182826,5.60282125136016,0.801,5000,0,0,1.37,0.501,0.191,365,8.99826804235575,184.394233554077,7.179,1,81.3057457053227,2.88440403057786,0.187167147650265,42.7929743939999,6.75105537677879,-58.8766878438272,0.0127101185860756
"413",4.56521739130435,2,60.3755839935635,10.7815592897151,0.801,5000,0,0,1.37,0.501,0.191,365,6.91694200086984,91.0273360192971,7.179,1,262.213979529308,2.87714596203243,0.143058986341543,38.2588439136939,8.73321507015255,-58.9094987288655,0.0238885800538543
"414",10.304347826087,2,59.7275120792646,8.7768780384764,0.801,5000,0,0,1.37,0.501,0.191,365,12.194361520451,212.412085414113,7.179,1,451.484987635136,3.04538462789036,0.818313828483723,377.124246098996,4.68709159292965,-58.9114388118466,0.0702041476206662
"415",14.4782608695652,2,28.0366698710707,6.03105773741968,0.801,5000,0,0,1.37,0.501,0.191,365,14.3068931532773,120.565203000458,7.179,1,204.130645356027,3.14676818956386,0.656033563207122,131.470119328077,6.72408984107614,-58.917663905964,0.247178688007491
"416",10.8888888888889,2,22.6113036742113,7.38602689244401,0.801,5000,0,0,1.37,0.501,0.191,365,12.7365175905712,48.3739406555052,7.179,1,146.918232999142,3.1032159935783,0.831443216106021,415.252604142251,3.06319831831057,-58.9267287641795,0.0639350459910658
"417",4.04347826086957,2,50.4859875898626,8.37200633851559,0.801,5000,0,0,1.37,0.501,0.191,365,11.9769173292536,192.104984575317,7.179,1,117.618579852934,2.86720206009159,0.361917359922202,31.4742041643058,2.66114586114538,-58.9301335135932,0.0173846989516547
"418",11.3478260869565,2,37.6593610260946,11.2423515062358,0.801,5000,0,0,1.37,0.501,0.191,365,14.8764731579487,170.578521088936,7.179,1,517.569445269717,3.08609747539469,0.86342115060022,207.229519576127,4.25894217783542,-58.9311112930897,0.0487979817710436
"419",11.4444444444444,2,45.3734727718611,5.81385709375753,0.801,5000,0,0,1.37,0.501,0.191,365,8.7729589193166,79.7521302931272,7.179,1,212.761658895446,3.10661997676287,0.548928617037582,940.67101401039,7.23131587168568,-58.9389277664406,0.139014515978523
"420",3.52173913043478,2,32.9218140832622,8.61452461734753,0.801,5000,0,0,1.37,0.501,0.191,365,6.92829322555981,136.240090114753,7.179,1,43.8194367425277,2.72337014709553,0.248620568947838,16.598632912218,2.71934605231414,-58.941067773322,0.0128301837142971
"421",3.52173913043478,2,58.5433390712847,10.2946747585072,0.801,5000,0,0,1.37,0.501,0.191,365,7.4041660891046,120.913626821402,7.179,1,147.586972681359,2.84149225619457,0.142402508472278,18.7748155256861,6.02912517824133,-58.9460301388649,0.00454065117332878
"422",10.8888888888889,2,31.6410163791685,11.5631113158551,0.801,5000,0,0,1.37,0.501,0.191,365,15.5102345605654,161.892847354316,7.179,1,464.925174923269,3.02166696093508,0.223755942185476,301.589911440398,14.7693805489852,-58.9552129629929,0.0613563145359893
"423",12,2,38.2310690685328,6.76188693197613,0.801,5000,0,0,1.37,0.501,0.191,365,13.9756783630185,170.809408806243,7.179,1,252.152304390917,3.10892580395049,0.280565814414969,567.917337360552,14.044270054673,-58.9581287910881,0.119124967679026
"424",3.52173913043478,2,54.3495824798135,10.5050527490211,0.801,5000,0,0,1.37,0.501,0.191,365,8.82711689251783,178.007219241005,7.179,1,126.631596874324,2.83802956590418,0.125169002525413,19.0110370382969,6.43384219196059,-58.960012276608,0.00633114203854974
"425",3.52173913043478,2,61.0267160836033,4.9352113192186,0.801,5000,0,0,1.37,0.501,0.191,365,9.36049759164534,224.807876225292,7.179,1,57.5725934303025,2.80419581057847,0.117994108243184,16.4644666272506,8.67278785177145,-58.9600897496322,0.010024175652827
"426",12,2,17.9783370501737,8.26291575105339,0.801,5000,0,0,1.37,0.501,0.191,365,17.5309648510675,73.2313333910609,7.179,1,132.261587838605,3.11975430415501,0.879657905551457,132.401179182551,2.87675451757944,-58.9611848161294,0.0613386474842688
"427",3.52173913043478,2,93.2859411958844,8.40444641623725,0.801,5000,0,0,1.37,0.501,0.191,365,6.23436755291739,189.618039217112,7.179,1,202.174543985802,2.85160336615674,0.442135386567064,23.0261410070804,2.47444064044355,-58.967723998427,0.0318602900455961
"428",3.52173913043478,2,53.9949338700976,14.7210090878604,0.801,5000,0,0,1.37,0.501,0.191,365,8.33853105077895,129.812039698811,7.179,1,255.095486364872,2.85244451188312,0.0872054719084907,20.2403762933761,9.3612637022587,-58.9793928990207,0.00758101922470172
"429",14.4782608695652,2,23.0512115344796,6.5196903753334,0.801,5000,0,0,1.37,0.501,0.191,365,17.6069612326372,145.347697231162,7.179,1,218.319587041207,3.13442436235506,0.594889647561663,262.006549784835,7.19424923165791,-58.9892501223869,0.0588920080750406
"430",9.26086956521739,2,32.5525320273178,8.37636826604636,0.801,5000,0,0,1.37,0.501,0.191,365,16.1026514646347,215.530405749761,7.179,1,301.805414817584,2.93714402768128,0.351006857242586,137.97943135146,8.62850066706734,-58.9934273083433,0.0528030966774443
"431",5.60869565217391,2,47.2511143282344,9.5392165020002,0.801,5000,0,0,1.37,0.501,0.191,365,13.2035431015499,213.977116889529,7.179,1,257.208562269353,2.90586919873733,0.688370475235422,66.5414461521638,2.34113184360578,-58.9990580788237,0.0480491084611786
"432",10.304347826087,2,77.2673208003413,6.45184598222234,0.801,5000,0,0,1.37,0.501,0.191,365,11.95156899188,306.389077781939,7.179,1,375.679660765742,3.08727426997515,0.493908589897705,904.74923158449,9.20519050425067,-59.0116625281529,0.0801331289137083
"433",3.52173913043478,2,65.2060575070683,6.7616653150328,0.801,5000,0,0,1.37,0.501,0.191,365,6.16529804241256,111.45508380733,7.179,1,63.3558875857392,2.85135196432272,0.0944171232151159,21.277101274674,8.85266231363237,-59.0208469228869,0.00830039699959187
"434",5.08695652173913,2,63.4999148453179,4.5485446974428,0.801,5000,0,0,1.37,0.501,0.191,365,8.92376223866125,141.997219738233,7.179,1,72.6695894879805,2.91987547556914,0.427787566936426,62.877673304305,3.51258486062945,-59.0349472491272,0.0251583060757944
"435",3,2,17.6675342106497,33.5135276398003,0.801,5000,0,0,1.37,0.501,0.191,365,16.0101791767628,132.615356133844,7.179,1,61.5617537454328,2.8361380639914,0.629960549459203,18.6733907519774,0.498064603246267,-59.038736199657,0.00751683889604421
"436",11.8695652173913,2,43.6188667186537,6.99781175734043,0.801,5000,0,0,1.37,0.501,0.191,365,13.0542786751948,187.314215737201,7.179,1,307.499930690525,3.0693578102481,0.565347549597041,657.186532876793,7.83100054332836,-59.0392381988734,0.0823465051266728
"437",11.8695652173913,2,54.25784274985,9.38769896984948,0.801,5000,0,0,1.37,0.501,0.191,365,7.26806903045213,78.0687561434724,7.179,1,573.985812738717,3.07659545172679,0.791185275770698,423.027475890077,5.73114911797646,-59.0473611780963,0.0554452037812958
"438",12.3913043478261,2,37.757276852525,10.4802237150148,0.801,5000,0,0,1.37,0.501,0.191,365,15.1656080752069,187.709816668009,7.179,1,502.610721401415,3.08897528216553,0.647073580908442,244.96575401555,6.32865036452426,-59.0476230282032,0.0792607283492208
"439",11.3478260869565,2,53.9555916206299,9.67411719141487,0.801,5000,0,0,1.37,0.501,0.191,365,13.1892807361275,266.960355780181,7.179,1,585.03560451958,3.06919499334202,0.23975999377973,1392.8430160461,17.9768589101319,-59.0479155827316,0.0580242179531751
"440",3.52173913043478,2,52.5294411580542,7.87682185427706,0.801,5000,0,0,1.37,0.501,0.191,365,12.7748205443801,168.773441747578,7.179,1,46.266361399877,2.9135725285159,0.240093747273681,23.3196053998949,2.7617931454604,-59.0539270971923,0.00665672541718969
"441",11.8695652173913,2,38.9635792008464,9.19184324404753,0.801,5000,0,0,1.37,0.501,0.191,365,11.5527038254461,122.383703716673,7.179,1,397.749808561393,3.07431572186946,0.645646823309889,661.273708234432,6.07589724165455,-59.0612452753172,0.0386070156252265
"442",11.8695652173913,2,57.8030643201252,10.3016880853996,0.801,5000,0,0,1.37,0.501,0.191,365,13.7770468980628,289.857197489251,7.179,1,709.904994139689,3.09670364330678,0.501129099595879,225.221034788392,9.35314507880672,-59.0687121213603,0.0771632050923406
"443",7.69565217391304,2,56.5507651285488,6.72222989039418,0.801,5000,0,0,1.37,0.501,0.191,365,6.86928952161364,91.7512511359162,7.179,1,284.377591686032,2.91739148085835,0.468610366748761,129.753111399555,6.15452412720422,-59.0901186925506,0.0597170213735215
"444",11.3478260869565,2,57.5932330813274,10.3166719475716,0.801,5000,0,0,1.37,0.501,0.191,365,10.2544607134868,165.438688013095,7.179,1,620.383480362544,3.06934497662413,0.304864404257682,277.809897525639,14.6857796771902,-59.0918890105346,0.101487801053248
"445",3.52173913043478,2,67.9889761632833,10.0803180959523,0.801,5000,0,0,1.37,0.501,0.191,365,9.26241627007789,231.123770043037,7.179,1,151.407869903091,2.85789133245804,0.0770252059787093,22.1313389201942,11.2592472458609,-59.0940421441234,0.00828128193232004
"446",14.4782608695652,2,21.0378647927017,10.064811120684,0.801,5000,0,0,1.37,0.501,0.191,365,18.5425865681415,129.927519353985,7.179,1,326.031526600488,3.12139487057653,0.436585581342447,132.994355209618,8.87595334351927,-59.100555300458,0.171305459454428
"447",15,2,21.6340001630806,9.07460585348942,0.801,5000,0,0,1.37,0.501,0.191,365,14.9767223579238,91.855801687295,7.179,1,316.479038589537,3.13397856384451,0.387597255589531,140.139469943668,10.581941121341,-59.1012092852256,0.0860493523885705
"448",14.4782608695652,2,20.0470415754268,8.62123629087317,0.801,5000,0,0,1.37,0.501,0.191,365,14.5127808678858,70.9793787274021,7.179,1,200.612748188636,6.21545337896374,0.508516488470259,156.924773943606,7.5517026327187,-59.1023489104991,0.0368830728108291
"449",15,2,22.5427240205494,5.81636196532363,0.801,5000,0,0,1.37,0.501,0.191,365,13.6798109781357,84.3060256087226,7.179,1,171.044807623052,3.12969088109472,0.490882160616905,306.272695344435,8.98847564883058,-59.108048392354,0.129781269384599
"450",4.04347826086957,2,41.9078570012391,12.7149731681839,0.801,5000,0,0,1.37,0.501,0.191,365,8.12747071289426,82.8957782944961,7.179,1,127.259151086956,2.8675863463109,0.132935439993046,31.4206052484473,5.84747635429934,-59.1140097457897,0.0126315600962627
"451",4.56521739130435,2,42.0120696233608,15.5714437719897,0.801,5000,0,0,1.37,0.501,0.191,365,8.56222042675239,79.389905365045,7.179,1,365.660911179395,2.87744865737236,0.11105049817615,43.7877548739012,9.83089094479814,-59.1148173431473,0.0104311551564085
"452",10.8888888888889,2,67.9475460136251,9.08718583029821,0.801,5000,0,0,1.37,0.501,0.191,365,10.625225209099,205.745176231553,7.179,1,511.913821308012,3.07250132994359,0.567212547504863,509.613056518537,7.50195619588137,-59.1160404989688,0.181757867773028
"453",12,2,57.9035029532875,6.7205584043151,0.801,5000,0,0,1.37,0.501,0.191,365,6.95677493459999,76.2454241200079,7.179,1,332.200922713117,3.11832803245265,0.411472484114924,423.714105838515,10.9790559798206,-59.1161327329791,0.0393288746364836
"454",3.52173913043478,2,54.9388804295311,12.0375644408673,0.801,5000,0,0,1.37,0.501,0.191,365,8.11439745275724,169.239103965583,7.179,1,172.944159254627,2.83320437090728,0.275948698539818,24.371376654759,2.93652261527444,-59.1178224603175,0.00865773229636616
"455",3.52173913043478,2,37.5649416539776,10.7061455105673,0.801,5000,0,0,1.37,0.501,0.191,365,5.58980407568395,123.785734251783,7.179,1,77.76481096183,2.72304140503328,0.156048719619306,17.749636715117,4.46092990835196,-59.1223996223592,0.0106832581993133
"456",12.3913043478261,2,34.3468684120753,9.30569431550883,0.801,5000,0,0,1.37,0.501,0.191,365,20.6512330363263,301.431432752828,7.179,1,364.624293762857,3.11352104862876,0.486382392985975,159.432820481328,7.96130603024345,-59.125370369831,0.0312761177317795
"457",11.8695652173913,2,72.9741058663743,4.00283973111355,0.801,5000,0,0,1.37,0.501,0.191,365,6.84008133510034,108.312428381199,7.179,1,186.618663186449,3.1425555160874,0.428886403011867,327.52448454991,11.8487929625226,-59.131837648923,0.0807595138774747
"458",4.56521739130435,2,62.2332806501352,15.0597108011874,0.801,5000,0,0,1.37,0.501,0.191,365,7.26001099454766,108.918178820477,7.179,1,431.604485467059,2.88350861590489,0.155977974362717,38.2888001996523,7.92560357160423,-59.1334929709857,0.018893208980716
"459",11.3478260869565,2,56.2658838920256,7.513101655786,0.801,5000,0,0,1.37,0.501,0.191,365,10.2131395092784,166.321359695765,7.179,1,403.126726909146,3.06126073024706,0.373876133562243,868.138603175733,12.2315401381586,-59.1356610798402,0.0502543794961454
"460",3.52173913043478,2,37.5446530904273,10.9477060552136,0.801,5000,0,0,1.37,0.501,0.191,365,10.8089138481879,247.644819542995,7.179,1,94.8635091182319,2.75985527909518,0.0965030210046408,16.9517701331381,7.54612298549502,-59.1417945731555,0.0104850143024605
"461",12,2,32.8308113289105,6.85367052349892,0.801,5000,0,0,1.37,0.501,0.191,365,11.957070819307,93.5736252272735,7.179,1,227.157826973152,3.11723445646081,0.68912583063626,265.307823890266,5.34814894261752,-59.1585548194716,0.105507081819761
"462",15,2,22.1433163550409,6.66238315171022,0.801,5000,0,0,1.37,0.501,0.191,365,9.42326876878866,39.511986225441,7.179,1,209.587999317547,3.13086927959088,0.842863701489708,307.55408716657,5.05235838411419,-59.1663955363866,0.135387480183228
"463",15,2,26.1848103255384,7.44500707878303,0.801,5000,0,0,1.37,0.501,0.191,365,10.5821937787898,62.3311152685535,7.179,1,295.208891937735,3.13503025619086,0.364600652602273,187.690581612772,12.5335835379029,-59.1681328267831,0.125550435822782
"464",9.78260869565217,2,40.1368518062582,8.80669552535545,0.801,5000,0,0,1.37,0.501,0.191,365,12.7440053844792,150.564856905121,7.179,1,411.885431168452,2.97292808262256,0.378586753511744,196.989085734483,8.89629075377911,-59.172676824916,0.141728300002231
"465",10.304347826087,2,29.9122796491953,8.95280658832665,0.801,5000,0,0,1.37,0.501,0.191,365,15.182475676656,173.043132312628,7.179,1,387.866228225499,2.96247772080359,0.680372758045049,251.446217393086,5.06129699766632,-59.1763065697326,0.0987838465355428
"466",15,2,33.0905014610536,5.42688322461961,0.801,5000,0,0,1.37,0.501,0.191,365,13.5977245279756,149.745667686582,7.179,1,238.58397976556,3.13663592192399,0.287344084454475,656.318694685003,18.0758509068547,-59.1764185943617,0.153416355836924
"467",13.9565217391304,2,29.8705788538347,6.83015514918542,0.801,5000,0,0,1.37,0.501,0.191,365,15.1578100533642,150.524232049146,7.179,1,247.989408400274,3.1380710344233,0.514527753261397,163.881690141805,8.47840305642582,-59.183043239285,0.121962781759988
"468",12,2,44.4489766648446,9.30709600792973,0.801,5000,0,0,1.37,0.501,0.191,365,14.363120762267,229.477459814366,7.179,1,469.950309979068,3.0736760020103,0.353554095852612,826.652292222113,11.9930098687171,-59.1833410242406,0.135347672912644
"469",12.9130434782609,2,32.5185254344117,9.14996324992905,0.801,5000,0,0,1.37,0.501,0.191,365,10.8030449058355,84.2207043045302,7.179,1,373.369308948568,3.09672394691363,0.848329464597141,539.968409534354,4.5666939834584,-59.1943095593788,0.100608541603522
"470",14.4782608695652,2,22.4906364037389,7.77885539443023,0.801,5000,0,0,1.37,0.501,0.191,365,16.3194629091732,116.293610365028,7.179,1,245.060758985408,3.13229659449472,0.298578095942078,230.464700468058,13.4825657933602,-59.2011092768366,0.145322590869452
"471",14.4782608695652,2,31.5483459456171,8.40803482417528,0.801,5000,0,0,1.37,0.501,0.191,365,8.15821086440447,50.4522691840742,7.179,1,419.563774732954,3.11921185795248,0.326839580944245,331.08659248086,14.8249228800942,-59.201576079632,0.170874977831307
"472",8.21739130434783,2,43.6500532622921,10.5710638409926,0.801,5000,0,0,1.37,0.501,0.191,365,12.8572086170653,224.584501423597,7.179,1,551.738679259765,2.90810463009136,0.410122869327678,83.3585233707347,7.42567643888298,-59.2085632618081,0.0860746187337154
"473",3.52173913043478,2,77.5171258561686,5.59061526278218,0.801,5000,0,0,1.37,0.501,0.191,365,7.3176427251949,179.452595057236,7.179,1,50.6370814289881,2.86232057391184,0.239053923892694,25.3585554905616,3.61802570668749,-59.2213802465209,0.0129148597719755
"474",3.52173913043478,2,35.9949093841558,12.862252470448,0.801,5000,0,0,1.37,0.501,0.191,365,6.41397367051998,123.056901817094,7.179,1,156.441879661734,2.69415319831624,0.179559978080573,16.386941075381,4.36986905173438,-59.2296821626865,0.0118709584796548
"475",13.4347826086957,2,34.5192617200858,9.40730750350218,0.801,5000,0,0,1.37,0.501,0.191,365,11.2806193246867,98.3107589773991,7.179,1,468.480979706698,3.11675189372307,0.686393395022805,244.860682726785,6.29859416527282,-59.2346067676455,0.188758499200801
"476",6.65217391304348,2,57.2772981787493,12.8426036696821,0.801,5000,0,0,1.37,0.501,0.191,365,7.28475390896624,95.1014551351448,7.179,1,580.580763838209,2.89911397288267,0.320450495238404,53.612968236647,7.12857058680478,-59.2491359421264,0.0500927532192136
"477",10.8888888888889,2,74.8841824454104,8.71756200016354,0.801,5000,0,0,1.37,0.501,0.191,365,11.6301225280302,275.344759451046,7.179,1,509.790479209396,3.07396999183147,0.392489765416006,734.001337607037,11.2191307533085,-59.2581146638845,0.0568266710086635
"478",7,2,140.145125178856,11.1956356514309,0.801,5000,0,0,1.37,0.501,0.191,365,19.0970790400035,211.353093419638,7.179,1,267.66655696967,3.10012149772109,0.880054764482443,141.249386294304,1.91442420479718,-59.2649815230998,0.0292571499858019
"479",4.56521739130435,2,58.7161219904591,12.8080698381015,0.801,5000,0,0,1.37,0.501,0.191,365,10.4924689898286,177.199813978344,7.179,1,359.428631952133,2.90193804136994,0.32767443604018,44.3919356723371,3.82301213638305,-59.2768206683455,0.0221392374319813
"480",5.08695652173913,2,46.2974153170123,17.2215014765785,0.801,5000,0,0,1.37,0.501,0.191,365,27.6815776008033,95.3627045396749,7.179,1,155.490849050508,3.05308624285783,0.917586952280864,46.1497040811532,0.804738119987594,-59.2774323074385,0.0159844559465559
"481",12.9130434782609,2,26.1208534347147,12.441585045703,0.801,5000,0,0,1.37,0.501,0.191,365,14.4575866717606,102.434275385756,7.179,1,547.704767760227,3.06903043323141,0.346423057222088,506.360592383611,11.0313760486475,-59.2779886307779,0.0737619866793014
"482",3.52173913043478,2,34.6552534585985,18.9263941296556,0.801,5000,0,0,1.37,0.501,0.191,365,10.0909617719909,141.53688378789,7.179,1,255.511361521594,2.77367246531269,0.0614739922082269,17.9828880934072,11.4731904167635,-59.2794301152081,0.0107652025686682
"483",12,2,60.6550945542153,9.60842495974195,0.801,5000,0,0,1.37,0.501,0.191,365,10.1770974357975,170.393772614905,7.179,1,676.655519085631,3.08936339087973,0.564894200160918,520.593563501458,8.52115691012022,-59.2885461276043,0.0699055065895507
"484",7,2,174.563559421577,3.81166666135019,0.801,5000,0,0,1.37,0.501,0.191,365,5.78613649946882,393.926705123428,7.179,1,422.824287214105,2.90380972314182,0.404849244096619,164.835441377407,12.5536010523991,-59.2949318577468,0.200976689327346
"485",14.4782608695652,2,23.0654527806709,9.44709050158015,0.801,5000,0,0,1.37,0.501,0.191,365,17.6587445843693,133.813941911163,7.179,1,340.914889792098,3.1163710935121,0.300315150365246,237.371552118093,13.5868386152699,-59.2954744123171,0.0774909976773355
"486",10.8260869565217,2,47.5324158633428,10.3276238435115,0.801,5000,0,0,1.37,0.501,0.191,365,19.390768175344,388.298296521132,7.179,1,510.942279259523,3.07132768928704,0.649120904808056,526.34214338163,5.78669262867956,-59.2976893370868,0.103187255042045
"487",12,2,44.6292301693835,7.32903326074114,0.801,5000,0,0,1.37,0.501,0.191,365,11.104068047648,135.665412444057,7.179,1,287.724007637406,3.12704860265749,0.437658149675468,198.469214933756,9.16831982376182,-59.2981680590766,0.169215637324815
"488",8.21739130434783,2,37.3798889564716,13.8282423709023,0.801,5000,0,0,1.37,0.501,0.191,365,10.3547180076008,102.936730323468,7.179,1,586.401491693912,2.91121523567941,0.613919994564819,57.2472728183637,4.29579584281304,-59.3073704576076,0.0384540857902469
