"","model_type","R0","gamma_val","omega_val","omega_m_val","kappa_val","rho_val","epsilon_val","mu_val","mj_val","m_val","delta_t","c","s","phi","c_v","s_v","phi_v","zeta","disp","d","loglik","loglik.se"
"21",2,84.7402313227738,15.7600257635555,10.514642054927,0.801,5000,0,0,1.37,0.501,0.191,365,16.3183597381944,54.4445834240404,5.06091695324341,1,371.372679918918,3.3115609529621,0.845370903517245,319.613900119009,4.86732280030338,-76.1670088954269,0.0154910609887084
"22",2,97.750247927013,16.9805613917076,6.78134037667954,0.801,5000,0,0,1.37,0.501,0.191,365,20.8697386959532,147.753299997767,8.22734274521769,1,229.347489379643,3.32329309370107,0.284883377245042,744.512736084755,17.4733279889272,-76.2488108714313,0.0513844483420142
"23",2,47.3606377663485,16.6206106764773,18.2248823918522,0.801,5000,0,0,1.37,0.501,0.191,365,39.7467057250246,91.9398799683587,8.20932128928617,1,470.902777536854,3.31456763219223,0.45414249523319,282.301531339704,7.49191839470628,-76.390627786209,0.0264663797358332
"24",2,93.6017999482445,18.3343472105025,6.82387972868042,0.801,5000,0,0,1.37,0.501,0.191,365,18.6132653866298,96.0580116348801,8.19320238841767,1,250.239626273157,3.33456310455901,0.631631435184715,511.204940652094,8.50336141961529,-76.6974074776159,0.0238362539418664
"25",2,63.5659623926007,18.3600641676638,9.18225940162085,0.801,5000,0,0,1.37,0.501,0.191,365,35.7709579988843,125.343488669571,8.19750902598499,1,166.947337478058,6.45283474785216,0.422434480265048,744.935141457272,10.3385772747062,-77.4941582708896,0.0217077548849025
"26",2,71.2810114004038,16.6458499537756,12.2344524962027,0.801,5000,0,0,1.37,0.501,0.191,365,20.9233125016514,59.2925230557259,8.18449853904849,1,426.537745347407,3.311803681198,0.453367375019879,1044.78155109859,9.07707660712074,-79.0841942634991,0.0372759655976377
"27",2,58.2093888439148,17.0696515496759,17.3670790724035,0.801,5000,0,0,1.37,0.501,0.191,365,34.0994861115431,71.1558637912021,8.19753772866068,1,457.732021679461,3.32145320023153,0.313679084839349,546.213856314184,11.6218605959048,-79.263061861158,0.0201555693560653
"28",2,74.6419268532839,15.2874034964084,12.5381053368706,0.801,5000,0,0,1.37,0.501,0.191,365,48.8942600560251,234.545228644634,8.21761168831018,1,269.632586885329,3.31716221006871,0.739699299288824,1575.45634059528,4.28867310448736,-79.2965831431281,0.0253469419507932
"29",2,52.1729623962512,17.424482569426,15.7053945501544,0.801,5000,0,0,1.37,0.501,0.191,365,25.0275148420799,37.1691976257605,8.18524125756919,1,293.752768472603,3.32980933399954,0.293179823887664,663.272457003755,11.7111853185943,-80.4521959649328,0.00582961544930112
"30",2,47.0579244449286,17.3511857168863,17.0694589841086,0.801,5000,0,0,1.37,0.501,0.191,365,46.8224483561171,108.420877350361,1.92649989793645,1,409.246454377123,3.31945075445412,0.660285940485085,1324.28450509098,5.35692462361679,-80.6721882835385,0.0102885786441761
